id,sales
3001108,126.7249927792455
3001109,-9.63644059138589
3001110,210.02633497603819
3001111,231.85777614743088
3001112,-9.63644059138589
3001113,-9.63644059138589
3001114,213.52288569179345
3001115,5.557232742939019
3001116,4680.767442034181
3001117,126.7249927792455
3001118,-9.63644059138589
3001119,-10.567013612902409
3001120,-10.567013612902409
3001121,-16.01549099248344
3001122,2173.580713141657
3001123,-10.567013612902409
3001124,330.19236688190887
3001125,-10.567013612902409
3001126,901.3915290998627
3001127,502.85030548960265
3001128,147.06435532653356
3001129,135.9704944475691
3001130,94.8507662791756
3001131,3336.4258672269816
3001132,-10.567013612902409
3001133,-10.567013612902409
3001134,-16.01549099248344
3001135,32.82070636776712
3001136,-10.567013612902409
3001137,147.72018609318982
3001138,-10.567013612902409
3001139,-3.806399224150966
3001140,32.82070636776712
3001141,63.94993057042758
3001142,-10.567013612902409
3001143,212.67298836232652
3001144,205.65965403314055
3001145,-10.567013612902409
3001146,-10.567013612902409
3001147,271.19786895716965
3001148,92.75363232971144
3001149,4416.391743198646
3001150,63.94993057042758
3001151,-10.567013612902409
3001152,-5.40090297956566
3001153,-5.40090297956566
3001154,110.55826302544268
3001155,2875.2017174151656
3001156,-5.40090297956566
3001157,473.79565941024197
3001158,-5.40090297956566
3001159,1097.9431145506571
3001160,925.1028207924909
3001161,290.6676478548665
3001162,141.13660508090587
3001163,100.01687691251236
3001164,3993.4723585662773
3001165,-5.40090297956566
3001166,-5.40090297956566
3001167,110.55826302544268
3001168,176.4239988961004
3001169,-5.40090297956566
3001170,282.805377575065
3001171,-5.40090297956566
3001172,228.95260408938432
3001173,176.4239988961004
3001174,207.55322309876084
3001175,-5.40090297956566
3001176,217.83909899566328
3001177,317.5291922417918
3001178,-5.40090297956566
3001179,-5.40090297956566
3001180,217.75842330361368
3001181,14.576124134920795
3001182,3732.080126963417
3001183,207.55322309876084
3001184,-5.40090297956566
3001185,-5.40090297956566
3001186,-5.40090297956566
3001187,110.55826302544268
3001188,2696.4092121493504
3001189,-5.40090297956566
3001190,484.5623213261014
3001191,-5.40090297956566
3001192,1070.578487329583
3001193,1158.499848006947
3001194,290.6676478548665
3001195,141.13660508090587
3001196,100.01687691251236
3001197,3612.552657693059
3001198,-5.40090297956566
3001199,-5.40090297956566
3001200,110.55826302544268
3001201,176.4239988961004
3001202,-5.40090297956566
3001203,282.805377575065
3001204,-5.40090297956566
3001205,207.55322309876084
3001206,176.4239988961004
3001207,207.55322309876084
3001208,-5.40090297956566
3001209,217.83909899566328
3001210,363.46958983067776
3001211,-5.40090297956566
3001212,-5.40090297956566
3001213,276.3639795905064
3001214,97.9197429630482
3001215,2443.9381619885717
3001216,207.55322309876084
3001217,-5.40090297956566
3001218,-5.40090297956566
3001219,-5.40090297956566
3001220,110.55826302544268
3001221,2696.4092121493504
3001222,-5.40090297956566
3001223,473.79565941024197
3001224,-5.40090297956566
3001225,1076.757191854537
3001226,848.0542346446543
3001227,290.6676478548665
3001228,141.13660508090587
3001229,100.01687691251236
3001230,3703.8150684182974
3001231,-5.40090297956566
3001232,-5.40090297956566
3001233,110.55826302544268
3001234,176.4239988961004
3001235,-5.40090297956566
3001236,272.0387156592056
3001237,-5.40090297956566
3001238,228.95260408938432
3001239,176.4239988961004
3001240,207.55322309876084
3001241,-5.40090297956566
3001242,217.83909899566328
3001243,306.7625303259323
3001244,-5.40090297956566
3001245,-5.40090297956566
3001246,217.75842330361368
3001247,14.576124134920795
3001248,5034.655097401017
3001249,207.55322309876084
3001250,-5.40090297956566
3001251,23.412178335486487
3001252,23.412178335486487
3001253,142.40273363225495
3001254,2405.775060595256
3001255,23.412178335486487
3001256,505.6401300170543
3001257,23.412178335486487
3001258,1067.1427218815572
3001259,869.4250670948244
3001260,302.83701988556857
3001261,167.40962129646516
3001262,126.72829332570188
3001263,3834.6932368391335
3001264,23.412178335486487
3001265,23.412178335486487
3001266,142.40273363225495
3001267,208.2684695029126
3001268,23.412178335486487
3001269,288.6556041334931
3001270,23.412178335486487
3001271,260.7970746961964
3001272,208.2684695029126
3001273,239.39769370557303
3001274,23.412178335486487
3001275,312.61241999644636
3001276,365.7437380192817
3001277,23.412178335486487
3001278,23.412178335486487
3001279,246.5715046186658
3001280,38.56593170733823
3001281,4663.470816336442
3001282,239.39769370557303
3001283,23.412178335486487
3001284,-5.40090297956566
3001285,-5.40090297956566
3001286,110.55826302544268
3001287,2792.761296166017
3001288,-5.40090297956566
3001289,484.5623213261014
3001290,-5.40090297956566
3001291,1097.9431145506571
3001292,1254.8519320236137
3001293,290.6676478548665
3001294,141.13660508090587
3001295,100.01687691251236
3001296,3942.4541111016415
3001297,-5.40090297956566
3001298,-5.40090297956566
3001299,110.55826302544268
3001300,176.4239988961004
3001301,-5.40090297956566
3001302,272.0387156592056
3001303,-5.40090297956566
3001304,207.55322309876084
3001305,176.4239988961004
3001306,207.55322309876084
3001307,-5.40090297956566
3001308,217.83909899566328
3001309,349.2629465614736
3001310,-5.40090297956566
3001311,-5.40090297956566
3001312,217.75842330361368
3001313,14.576124134920795
3001314,3828.4322109800837
3001315,207.55322309876084
3001316,-5.40090297956566
3001317,-31.988832211140043
3001318,-31.988832211140043
3001319,83.97033379386824
3001320,2714.738499481851
3001321,-31.988832211140043
3001322,452.4674214758752
3001323,-31.988832211140043
3001324,1043.3563779224417
3001325,1131.911918775373
3001326,254.16394831947196
3001327,114.5486758493315
3001328,73.42894768093795
3001329,3915.283892419948
3001330,-31.988832211140043
3001331,-31.988832211140043
3001332,83.97033379386824
3001333,149.83606966452592
3001334,-31.988832211140043
3001335,250.37984883609306
3001336,-31.988832211140043
3001337,202.36467485781006
3001338,149.83606966452592
3001339,180.96529386718638
3001340,-31.988832211140043
3001341,185.06428945394575
3001342,290.94126301021754
3001343,-31.988832211140043
3001344,51.35478661698736
3001345,183.77811347662077
3001346,-12.011805096653594
3001347,3090.964796602831
3001348,180.96529386718638
3001349,-31.988832211140043
3001350,-53.27096226484151
3001351,-53.27096226484151
3001352,62.688203740166735
3001353,1933.114181544991
3001354,-53.27096226484151
3001355,393.10024160938383
3001356,-53.27096226484151
3001357,712.1032998652898
3001358,754.8747211075989
3001359,232.25806099839835
3001360,93.26654579562998
3001361,52.14681762723649
3001362,3049.0678294982654
3001363,-53.27096226484151
3001364,-53.27096226484151
3001365,62.688203740166735
3001366,128.55393961082447
3001367,-53.27096226484151
3001368,224.16865637393013
3001369,-53.27096226484151
3001370,181.08254480410866
3001371,62.688203740166735
3001372,159.68316381348498
3001373,-53.27096226484151
3001374,135.7673301381602
3001375,247.55780553577324
3001376,-53.27096226484151
3001377,-53.27096226484151
3001378,136.2524591439332
3001379,50.049683677772336
3001380,4178.613825597659
3001381,159.68316381348498
3001382,-53.27096226484151
3001383,-5.40090297956566
3001384,-5.40090297956566
3001385,26.78175968900438
3001386,1733.3545585126947
3001387,-5.40090297956566
3001388,390.01915607380374
3001389,-5.40090297956566
3001390,824.4935687402559
3001391,562.2331864993608
3001392,206.89114451842832
3001393,141.13660508090587
3001394,100.01687691251236
3001395,2761.0880551413484
3001396,-5.40090297956566
3001397,-5.40090297956566
3001398,26.78175968900438
3001399,92.64749555966209
3001400,-5.40090297956566
3001401,188.2622123227676
3001402,-5.40090297956566
3001403,57.55473173574894
3001404,92.64749555966209
3001405,123.77671976232256
3001406,-5.40090297956566
3001407,323.42097991630834
3001408,265.4864432250354
3001409,-5.40090297956566
3001410,-5.40090297956566
3001411,217.75842330361368
3001412,14.576124134920795
3001413,4759.307687412366
3001414,123.77671976232256
3001415,-5.40090297956566
3001416,38.34432997006769
3001417,38.34432997006769
3001418,220.41799247255963
3001419,3065.425244986596
3001420,38.34432997006769
3001421,583.6553888573594
3001422,38.34432997006769
3001423,1153.0711802050284
3001424,1024.5450549520256
3001425,390.4983630577581
3001426,222.92856117645522
3001427,176.5608753151471
3001428,3739.876184459657
3001429,38.34432997006769
3001430,38.34432997006769
3001431,220.41799247255963
3001432,286.28372834321715
3001433,38.34432997006769
3001434,376.43933965653446
3001435,38.34432997006769
3001436,338.812333536501
3001437,286.28372834321715
3001438,317.41295254587726
3001439,38.34432997006769
3001440,258.2629137910537
3001441,421.9298162391207
3001442,38.34432997006769
3001443,38.34432997006769
3001444,258.85357961260786
3001445,48.40783479362015
3001446,5789.576361019513
3001447,317.41295254587726
3001448,38.34432997006769
3001449,-5.40090297956566
3001450,-5.40090297956566
3001451,67.47747035169851
3001452,2150.5018638163106
3001453,-5.40090297956566
3001454,430.7148667364978
3001455,-5.40090297956566
3001456,820.5336617261219
3001457,794.4998038142681
3001458,247.58685518112233
3001459,141.13660508090587
3001460,100.01687691251236
3001461,2701.3925213084244
3001462,-5.40090297956566
3001463,-5.40090297956566
3001464,67.47747035169851
3001465,133.3432062223562
3001466,-5.40090297956566
3001467,228.95792298546147
3001468,-5.40090297956566
3001469,185.8718114156401
3001470,133.3432062223562
3001471,164.47243042501665
3001472,-5.40090297956566
3001473,217.83909899566328
3001474,274.44839956804765
3001475,-5.40090297956566
3001476,-5.40090297956566
3001477,217.75842330361368
3001478,14.576124134920795
3001479,4991.574304727273
3001480,164.47243042501665
3001481,-5.40090297956566
3001482,-17.101886041299792
3001483,-17.101886041299792
3001484,-45.24954421854096
3001485,1177.6548420508218
3001486,-17.101886041299792
3001487,189.77455951148826
3001488,-17.101886041299792
3001489,602.0796380905169
3001490,349.21842390560977
3001491,6.646547956113002
3001492,90.10540547361721
3001493,55.98050747845765
3001494,2094.254126989359
3001495,-17.101886041299792
3001496,-17.101886041299792
3001497,-45.24954421854096
3001498,-107.59710100265357
3001499,-17.101886041299792
3001500,-11.982384239548008
3001501,-17.101886041299792
3001502,-147.19525290162906
3001503,-107.59710100265357
3001504,-76.4678767999931
3001505,-17.101886041299792
3001506,206.13811593392913
3001507,65.24184666272006
3001508,-17.101886041299792
3001509,-17.101886041299792
3001510,232.32761015645193
3001511,2.87514107318666
3001512,4626.401044287789
3001513,-76.4678767999931
3001514,-17.101886041299792
3001515,-2.6680785645782525
3001516,-2.6680785645782525
3001517,113.29108744043009
3001518,2603.8818346713647
3001519,-2.6680785645782525
3001520,476.5284838252294
3001521,-2.6680785645782525
3001522,1023.8244324205282
3001523,840.3134209029997
3001524,290.6676478548665
3001525,141.13660508090587
3001526,100.01687691251236
3001527,3453.623521040341
3001528,-2.6680785645782525
3001529,-2.6680785645782525
3001530,113.29108744043009
3001531,179.1568233110878
3001532,-2.6680785645782525
3001533,272.0387156592056
3001534,-2.6680785645782525
3001535,231.68542850437174
3001536,179.1568233110878
3001537,210.28604751374826
3001538,-2.6680785645782525
3001539,219.38738005484723
3001540,349.2629465614736
3001541,-2.6680785645782525
3001542,-2.6680785645782525
3001543,220.4912477186011
3001544,14.576124134920795
3001545,4999.910235570748
3001546,210.28604751374826
3001547,-2.6680785645782525
3001548,-5.40090297956566
3001549,-5.40090297956566
3001550,110.55826302544268
3001551,2696.4092121493504
3001552,-5.40090297956566
3001553,484.5623213261014
3001554,-5.40090297956566
3001555,1113.7205000601884
3001556,1158.499848006947
3001557,290.6676478548665
3001558,141.13660508090587
3001559,100.01687691251236
3001560,4025.6507545013137
3001561,-5.40090297956566
3001562,-5.40090297956566
3001563,110.55826302544268
3001564,176.4239988961004
3001565,-5.40090297956566
3001566,282.805377575065
3001567,-5.40090297956566
3001568,207.55322309876084
3001569,159.15833366051754
3001570,207.55322309876084
3001571,-5.40090297956566
3001572,217.83909899566328
3001573,317.5291922417918
3001574,-5.40090297956566
3001575,-5.40090297956566
3001576,217.75842330361368
3001577,14.576124134920795
3001578,3473.0246744327037
3001579,207.55322309876084
3001580,-5.40090297956566
3001581,-26.974415056164734
3001582,-26.974415056164734
3001583,88.98475094884358
3001584,2692.732748564681
3001585,-26.974415056164734
3001586,457.4818386308504
3001587,-26.974415056164734
3001588,992.094606967439
3001589,1136.9263359303482
3001590,259.17836547444705
3001591,119.56309300430682
3001592,78.4433648359133
3001593,3943.383610253265
3001594,-26.974415056164734
3001595,-26.974415056164734
3001596,88.98475094884358
3001597,154.85048681950124
3001598,-26.974415056164734
3001599,250.4652035826067
3001600,-26.974415056164734
3001601,185.9797110221617
3001602,154.85048681950124
3001603,185.9797110221617
3001604,-26.974415056164734
3001605,190.07870660892107
3001606,327.68943448487454
3001607,-26.974415056164734
3001608,-26.974415056164734
3001609,188.79253063159604
3001610,76.34623088644913
3001611,3095.979213757806
3001612,185.9797110221617
3001613,-26.974415056164734
3001614,127.66778554047303
3001615,127.66778554047303
3001616,299.0726090718147
3001617,7706.004514179717
3001618,127.66778554047303
3001619,871.4617013275741
3001620,127.66778554047303
3001621,1776.2474362060261
3001622,2150.4352268677876
3001623,426.1118872550679
3001624,329.6509511272781
3001625,288.53122295888454
3001626,7694.743055437261
3001627,127.66778554047303
3001628,127.66778554047303
3001629,299.0726090718147
3001630,364.93834494247244
3001631,127.66778554047303
3001632,478.54083792048516
3001633,127.66778554047303
3001634,415.72550587046834
3001635,364.93834494247244
3001636,414.05534536004006
3001637,127.66778554047303
3001638,350.9077875157018
3001639,452.9734316419932
3001640,127.66778554047303
3001641,127.66778554047303
3001642,713.1340106081643
3001643,147.6448126549595
3001644,9524.001925476094
3001645,414.05534536004006
3001646,127.66778554047303
3001647,-27.60391111602563
3001648,-27.60391111602563
3001649,-50.048624495780274
3001650,2025.3821611327887
3001651,-27.60391111602563
3001652,264.7167072256054
3001653,-27.60391111602563
3001654,851.0623050602823
3001655,523.2459100254982
3001656,92.18349294857363
3001657,51.44918566255788
3001658,10.32945749416439
3001659,2683.4575998616374
3001660,-27.60391111602563
3001661,-27.60391111602563
3001662,-50.048624495780274
3001663,15.817111374877438
3001664,-27.60391111602563
3001665,73.55456075291261
3001666,-27.60391111602563
3001667,30.468449183091174
3001668,15.817111374877438
3001669,9.069068192467558
3001670,-27.60391111602563
3001671,186.05165284952025
3001672,108.64411261404292
3001673,-27.60391111602563
3001674,-27.60391111602563
3001675,184.9746298835217
3001676,-7.626884001539176
3001677,4408.5097288064735
3001678,9.069068192467558
3001679,-27.60391111602563
3001680,-5.40090297956566
3001681,-5.40090297956566
3001682,110.55826302544268
3001683,2696.4092121493504
3001684,-5.40090297956566
3001685,484.5623213261014
3001686,-5.40090297956566
3001687,1113.7205000601884
3001688,925.1028207924909
3001689,290.6676478548665
3001690,141.13660508090587
3001691,100.01687691251236
3001692,4039.4881887152656
3001693,-5.40090297956566
3001694,-5.40090297956566
3001695,110.55826302544268
3001696,176.4239988961004
3001697,-5.40090297956566
3001698,272.0387156592056
3001699,-5.40090297956566
3001700,207.55322309876084
3001701,176.4239988961004
3001702,207.55322309876084
3001703,-5.40090297956566
3001704,217.83909899566328
3001705,349.2629465614736
3001706,-5.40090297956566
3001707,-5.40090297956566
3001708,276.3639795905064
3001709,97.9197429630482
3001710,3473.0246744327037
3001711,207.55322309876084
3001712,-5.40090297956566
3001713,-28.612527926969715
3001714,-28.612527926969715
3001715,-107.85351950514358
3001716,1698.5625070608912
3001717,-28.612527926969715
3001718,164.70931815749444
3001719,-28.612527926969715
3001720,609.9878120031028
3001721,373.16756332946335
3001722,-12.232695804706035
3001723,19.334424687662125
3001724,-52.153985654197314
3001725,2710.294812386921
3001726,-28.612527926969715
3001727,-28.612527926969715
3001728,-107.85351950514358
3001729,-116.56057445965226
3001730,-28.612527926969715
3001731,10.496596908026905
3001732,-28.612527926969715
3001733,-64.03196926636807
3001734,-116.56057445965226
3001735,-85.43135025699179
3001736,-28.612527926969715
3001737,178.85615572843318
3001738,45.87744848426539
3001739,-28.612527926969715
3001740,-28.612527926969715
3001741,176.57363247715918
3001742,-8.635500812483263
3001743,4632.275449013743
3001744,-85.43135025699179
3001745,-28.612527926969715
3001746,-5.40090297956566
3001747,-5.40090297956566
3001748,89.59180359525779
3001749,2615.786008526584
3001750,-5.40090297956566
3001751,452.82919998005707
3001752,-5.40090297956566
3001753,1055.7907324243522
3001754,904.1363613623059
3001755,269.7011884246816
3001756,141.13660508090587
3001757,100.01687691251236
3001758,3682.8486089881126
3001759,-5.40090297956566
3001760,-5.40090297956566
3001761,89.59180359525779
3001762,155.4575394659155
3001763,-5.40090297956566
3001764,251.0722562290207
3001765,-5.40090297956566
3001766,207.98614465919943
3001767,138.19187423033264
3001768,186.58676366857594
3001769,-5.40090297956566
3001770,217.83909899566328
3001771,285.79607089574745
3001772,-5.40090297956566
3001773,-5.40090297956566
3001774,217.75842330361368
3001775,97.9197429630482
3001776,4223.278705478966
3001777,186.58676366857594
3001778,-5.40090297956566
3001779,-5.40090297956566
3001780,-5.40090297956566
3001781,110.55826302544268
3001782,2696.4092121493504
3001783,-5.40090297956566
3001784,484.5623213261014
3001785,-5.40090297956566
3001786,1113.7205000601884
3001787,925.1028207924909
3001788,290.6676478548665
3001789,141.13660508090587
3001790,100.01687691251236
3001791,4124.192536801506
3001792,-5.40090297956566
3001793,-5.40090297956566
3001794,110.55826302544268
3001795,176.4239988961004
3001796,-5.40090297956566
3001797,272.0387156592056
3001798,-5.40090297956566
3001799,207.55322309876084
3001800,176.4239988961004
3001801,207.55322309876084
3001802,-5.40090297956566
3001803,217.83909899566328
3001804,349.2629465614736
3001805,-5.40090297956566
3001806,-5.40090297956566
3001807,217.75842330361368
3001808,97.9197429630482
3001809,4519.093139966921
3001810,207.55322309876084
3001811,-5.40090297956566
3001812,-30.670134728656123
3001813,-30.670134728656123
3001814,-52.62664454251201
3001815,1910.553369932274
3001816,-30.670134728656123
3001817,198.25349378634536
3001818,-30.670134728656123
3001819,661.5903652485069
3001820,319.67790122027174
3001821,5.045362676606623
3001822,40.777036979797074
3001823,-0.6401765905071509
3001824,2668.8943606384455
3001825,-30.670134728656123
3001826,-30.670134728656123
3001827,-52.62664454251201
3001828,-98.65875871096729
3001829,-30.670134728656123
3001830,17.909477418633777
3001831,-30.670134728656123
3001832,-126.9336617276664
3001833,-98.65875871096729
3001834,-67.52953450830677
3001835,-30.670134728656123
3001836,181.66949278546448
3001837,63.51646942602248
3001838,-30.670134728656123
3001839,-30.670134728656123
3001840,181.55609222750923
3001841,-10.693107614169673
3001842,4225.5179158839255
3001843,-67.52953450830677
3001844,-30.670134728656123
3001845,-5.40090297956566
3001846,-5.40090297956566
3001847,110.55826302544268
3001848,2696.4092121493504
3001849,-5.40090297956566
3001850,484.5623213261014
3001851,-5.40090297956566
3001852,1113.7205000601884
3001853,925.1028207924909
3001854,290.6676478548665
3001855,141.13660508090587
3001856,100.01687691251236
3001857,3940.9347646548345
3001858,-5.40090297956566
3001859,-5.40090297956566
3001860,110.55826302544268
3001861,176.4239988961004
3001862,-5.40090297956566
3001863,282.805377575065
3001864,-5.40090297956566
3001865,207.55322309876084
3001866,176.4239988961004
3001867,207.55322309876084
3001868,-5.40090297956566
3001869,217.83909899566328
3001870,349.2629465614736
3001871,-5.40090297956566
3001872,-5.40090297956566
3001873,217.75842330361368
3001874,14.576124134920795
3001875,3473.0246744327037
3001876,207.55322309876084
3001877,-5.40090297956566
3001878,8.74935484959985
3001879,8.74935484959985
3001880,124.70852085460822
3001881,2533.2655519793025
3001882,8.74935484959985
3001883,487.9459172394075
3001884,8.74935484959985
3001885,1057.3617085870771
3001886,851.7308543171778
3001887,290.6676478548665
3001888,145.5271435922064
3001889,110.03809469843834
3001890,3548.2250953543858
3001891,8.74935484959985
3001892,8.74935484959985
3001893,124.70852085460822
3001894,190.57425672526588
3001895,8.74935484959985
3001896,271.6471913189843
3001897,8.74935484959985
3001898,243.10286191854973
3001899,190.57425672526588
3001900,221.70348092792634
3001901,8.74935484959985
3001902,225.17413419439984
3001903,317.12379524435863
3001904,8.74935484959985
3001905,8.74935484959985
3001906,226.27800185815371
3001907,24.59734192084679
3001908,5273.179337893521
3001909,221.70348092792634
3001910,8.74935484959985
3001911,-5.40090297956566
3001912,-5.40090297956566
3001913,110.55826302544268
3001914,2213.578578434993
3001915,-5.40090297956566
3001916,473.79565941024197
3001917,-5.40090297956566
3001918,1021.0916080055408
3001919,837.5805964880124
3001920,322.4014021745483
3001921,141.13660508090587
3001922,100.01687691251236
3001923,3413.7092628754754
3001924,-5.40090297956566
3001925,-5.40090297956566
3001926,110.55826302544268
3001927,176.4239988961004
3001928,-5.40090297956566
3001929,272.0387156592056
3001930,-5.40090297956566
3001931,228.95260408938432
3001932,176.4239988961004
3001933,207.55322309876084
3001934,-5.40090297956566
3001935,217.83909899566328
3001936,317.5291922417918
3001937,-5.40090297956566
3001938,77.94271584856175
3001939,217.75842330361368
3001940,14.576124134920795
3001941,5034.655097401017
3001942,207.55322309876084
3001943,-5.40090297956566
3001944,4.379833310121496
3001945,4.379833310121496
3001946,120.33899931512987
3001947,2839.150522052473
3001948,4.379833310121496
3001949,483.57639569992915
3001950,4.379833310121496
3001951,1155.8457168952505
3001952,1168.2805842966338
3001953,296.22935500883904
3001954,150.917341370593
3001955,105.21323751331633
3001956,4755.084026143723
3001957,4.379833310121496
3001958,4.379833310121496
3001959,120.33899931512987
3001960,186.2047351857875
3001961,4.379833310121496
3001962,292.5861138647522
3001963,4.379833310121496
3001964,217.33395938844797
3001965,186.2047351857875
3001966,217.33395938844797
3001967,4.379833310121496
3001968,227.6198352853504
3001969,359.0436828511608
3001970,4.379833310121496
3001971,4.379833310121496
3001972,286.1447158801936
3001973,19.4672392742244
3001974,1917.9886095955405
3001975,217.33395938844797
3001976,4.379833310121496
3001977,-5.40090297956566
3001978,-5.40090297956566
3001979,110.55826302544268
3001980,2193.5826564900544
3001981,-5.40090297956566
3001982,473.79565941024197
3001983,-5.40090297956566
3001984,1043.211450757911
3001985,837.5805964880124
3001986,290.6676478548665
3001987,141.13660508090587
3001988,100.01687691251236
3001989,3450.890696625354
3001990,-5.40090297956566
3001991,-5.40090297956566
3001992,110.55826302544268
3001993,176.4239988961004
3001994,-5.40090297956566
3001995,272.0387156592056
3001996,-5.40090297956566
3001997,228.95260408938432
3001998,176.4239988961004
3001999,207.55322309876084
3002000,-5.40090297956566
3002001,217.83909899566328
3002002,349.2629465614736
3002003,-5.40090297956566
3002004,-5.40090297956566
3002005,217.75842330361368
3002006,14.576124134920795
3002007,5034.655097401017
3002008,207.55322309876084
3002009,-5.40090297956566
3002010,-5.40090297956566
3002011,-5.40090297956566
3002012,110.55826302544268
3002013,2780.6612274132817
3002014,-5.40090297956566
3002015,484.5623213261014
